timestamp,open,high,low,close
1652986440000,392.826,393.127,392.667,392.926
1652986500000,392.927,392.987,392.456,392.606
1652986560000,392.607,392.836,392.446,392.497
1652986620000,392.496,392.756,391.876,392.006
1652986680000,391.996,392.317,391.796,392.226
1652986740000,392.237,392.827,392.217,392.796
1652986800000,392.787,393.176,392.657,392.996
1652986860000,392.987,393.187,392.446,392.767
1652986920000,392.786,393.747,392.527,393.576
1652986980000,393.626,393.937,393.626,393.806
1652987040000,393.826,394.096,393.426,393.696
1652987100000,393.686,393.897,393.507,393.707
1652987160000,393.697,393.826,393.286,393.526
1652987220000,393.537,393.677,393.326,393.556
1652987280000,393.527,393.687,393.246,393.327
1652987340000,393.317,393.447,392.567,392.576
1652987400000,392.577,392.607,392.006,392.327
1652987460000,392.316,392.706,392.217,392.436
1652987520000,392.437,392.687,392.247,392.507
1652987580000,392.507,392.507,391.907,391.907
1652987640000,391.896,392.297,391.616,392.177
1652987700000,392.176,392.387,391.997,392.146
1652987760000,392.156,392.167,391.816,391.827
1652987820000,391.826,392.216,391.826,391.927
1652987880000,391.917,391.967,391.147,391.487
1652987940000,391.497,391.727,391.067,391.377
1652988000000,391.387,391.446,391.026,391.046
1652988060000,391.056,391.317,390.886,391.036
1652988120000,391.047,391.047,390.606,390.927
1652988180000,390.917,391.046,390.436,390.606
1652988240000,390.616,390.727,390.197,390.237
1652988300000,390.246,390.667,390.096,390.497
1652988360000,390.507,390.797,390.397,390.657
1652988420000,390.667,390.727,390.057,390.106
1652988480000,390.116,390.277,389.856,389.917
1652988540000,389.936,390.037,389.756,389.826
1652988600000,389.836,390.227,389.596,390.216
1652988660000,390.227,390.406,389.987,390.176
1652988720000,390.177,390.356,389.776,389.996
1652988780000,389.987,390.086,389.646,389.986
1652988840000,389.976,389.976,389.566,389.636
1652988900000,389.647,389.946,389.447,389.457
1652988960000,389.446,389.617,389.186,389.546
1652989020000,389.507,389.797,389.246,389.797
1652989080000,389.807,389.886,389.356,389.597
1652989140000,389.597,389.676,389.326,389.417
1652989200000,389.426,389.657,389.327,389.506
1652989260000,389.467,389.786,389.346,389.377
1652989320000,389.377,389.907,389.036,389.867
1652989380000,389.867,390.567,389.856,390.396
1652989440000,390.406,390.697,389.987,390.546
1652989500000,390.566,391.086,390.227,391.077
1652989560000,391.067,391.076,390.006,390.026
1652989620000,390.036,390.176,389.517,389.556
1652989680000,389.567,390.306,389.466,390.306
1652989740000,390.327,390.397,389.717,389.997
1652989800000,390.007,390.497,389.366,389.786
1652989860000,389.726,389.726,389.056,389.246
1652989920000,389.256,389.457,389.057,389.286
1652989980000,389.277,389.546,389.036,389.437
1652990040000,389.457,389.607,389.086,389.607
1652990100000,389.596,390.187,389.546,389.797
1652990160000,389.807,389.807,389.477,389.587
1652990220000,389.596,389.877,389.526,389.646
1652990280000,389.657,389.907,389.616,389.827
1652990340000,389.826,389.927,389.316,389.547
1652990400000,389.547,389.547,389.547,389.547
